plot_name	sample_name	colony_points	colony_threeD_area	rot_colony_twoD_area	colony_rugosity	env_points	env_threeD_area	env_twoD_area	env_rugosity
cur_sna_05m_20200303	KP0134_HU_SB05	109	0.0005470131914743106	0.000370424820381624	1.4767185171629682	112493	0.6822912550728427	0.5120894123848169	1.3323674314909
cur_sna_05m_20200303	KP0135_HU_SB05	681	0.0033243463909316583	0.0029503858846835398	1.1267496933839993	134270	0.749964088159967	0.49698465748672854	1.5090286528211265
cur_sna_05m_20200303	KP0137_HU_SB05	250	0.0011551675439859324	0.0009389654975820969	1.2302555812333587	128557	0.7721128773620768	0.5386897430286125	1.4333164634268265
cur_sna_05m_20200303	KP0138_HU_SB05	45	0.0001666251170336125	0.00016158172675070838	1.0312126277167788	128034	0.7590148517641013	0.5089005243409819	1.4914797990177227
cur_sna_05m_20200303	KP0139_HU_SB05	107	0.0002952905632948603	0.00038873786360968263	1	119502	0.6641574683399902	0.5265471165650865	1.2613448017199307
cur_sna_05m_20200303	KP0140_HU_SB05	199	0.00048554931911377517	0.00046240949682245486	1.0500418405122094	122341	0.6832342308747986	0.5345199734477178	1.278220206567504
cur_sna_10m_20200303	KP0051_AC_SB10	5485	0.026907144587907224	0.023007903340682843	1.1694739928922466	236880	1.5782439467519092	0.6687433099831858	2.360014557441466
cur_sna_10m_20200303	KP0052_AC_SB10	3323	0.01602023596500208	0.013596556632683008	1.1782568482444373	253040	1.6210836912765492	0.6612725145370228	2.4514608661929937
cur_sna_10m_20200303	KP0053_AC_SB10	475	0.0037873462300111183	0.002018577399597456	1.8762452362571729	186278	1.2003629189157015	0.532667647007039	2.253493197231555
cur_sna_10m_20200303	KP0054_AC_SB10	259	0.0017776560740488127	0.0008817240393680404	2.016113879942431	160267	1.0289705918012075	0.49679102646969714	2.0712342554037093
cur_sna_10m_20200303	KP0056_AC_SB10	179	0.0012498621919844483	0.0010530017890069711	1.186951632022511	164743	1.080961753418394	0.5073719816140536	2.1305113261864292
cur_sna_10m_20200303	KP0057_AC_SB10	2790	0.018090014415750453	0.008386519828380581	2.1570347159417134	198447	1.2951136397430878	0.6355842929785125	2.037674080449424
cur_sna_10m_20200303	KP0058_AC_SB10	3560	0.016187857874463862	0.011590800136578254	1.3966126310277933	206545	1.4538882016671986	0.6450977422362145	2.2537487057811316
cur_sna_10m_20200303	KP0059_AC_SB10	195	0.0016857681248146888	0.0008553214135736207	1.9709177135778426	151801	1.050479737906639	0.5203142558682636	2.0189332236413025
